name,lat,long,,,,,,,,,,,
동남상가,37.520597,126.9056598,,,,,,,,,,,
청량리농수산물시장,37.580914,127.0403796,,,,,,,,,,,
청량리수산시장,37.578073,127.040951,,,,,,,,,,,
청량리전통시장,37.580887,127.042326,,,,,,,,,,,
청량리종합시장,37.579338,127.040858,,,,,,,,,,,
청량리청과물시장,37.57959,127.040684,,,,,,,,,,,
청량종합도매시장(깡통시장),37.581909,127.040311,,,,,,,,,,,
회기시장,37.59097015,127.054979,,,,,,,,,,,
강남시장,37.49693976,126.953541,,,,,,,,,,,
남성시장,37.48816011,126.981565,,,,,,,,,,,
남성역골목시장,37.482988,126.972325,,,,,,,,,,,
본동인정시장,37.51223042,126.951897,,,,,,,,,,,
사당시장,37.482883,126.975338,,,,,,,,,,,
상도전통시장,37.499677,126.951537,,,,,,,,,,,
성대시장,37.499943,126.931776,,,,,,,,,,,
성대전통시장,37.499218,126.930857,,,,,,,,,,,
공덕시장,37.544795,126.953258,,,,,,,,,,,
동진시장,37.562377,126.926763,,,,,,,,,,,
마포농수산물시장,37.565199,126.898483,,,,,,,,,,,
마포시장,37.545392,126.953319,,,,,,,,,,,
망원동월드컵시장,37.558731,126.905081,,,,,,,,,,,
망원시장,37.557157,126.905994,,,,,,,,,,,
서교시장,37.553516,126.921715,,,,,,,,,,,
아현시장,37.556407,126.955081,,,,,,,,,,,
영진시장,37.553465,126.912692,,,,,,,,,,,
백련시장,37.577001,126.923101,,,,,,,,,,,
연희사러가,37.567155,126.929661,,,,,,,,,,,
영천시장,37.570334,126.961848,,,,,,,,,,,
유진상가,37.591607,126.942942,,,,,,,,,,,
인왕시장,37.591218,126.943319,,,,,,,,,,,
신성종합시장(건물형),37.558081,127.088051,,,,,,,,,,,
영동교골목시장,37.537526,127.064205,,,,,,,,,,,
자양전통시장,37.534382,127.079189,,,,,,,,,,,
중곡제일전통시장(중곡제일시장),37.563883,127.081765,,,,,,,,,,,
화양제일골목시장,37.543491,127.069292,,,,,,,,,,,
가리봉시장,37.481677,126.889078,,,,,,,,,,,
개봉중앙시장,37.491784,126.854072,,,,,,,,,,,
개봉프라자,37.501957,126.8511199,,,,,,,,,,,
고척근린시장,37.501957,126.8511199,,,,,,,,,,,
구로시장,37.48963005,126.8856198,,,,,,,,,,,
남구로시장,37.490208,126.886432,,,,,,,,,,,
남문시장,37.473767,126.900424,,,,,,,,,,,
은행나무시장,37.451318,126.909349,,,,,,,,,,,
비단길현대시장,37.457727,126.904877,,,,,,,,,,,
공릉동도깨비시장,37.62269037,127.076249,,,,,,,,,,,
방학동도깨비시장,37.665941,127.036206,,,,,,,,,,,
백운시장,37.655496,127.014885,,,,,,,,,,,
쌍문시장,37.648367,127.032968,,,,,,,,,,,
창동골목시장,37.638401,127.039145,,,,,,,,,,,
창동신창시장,37.639435,127.037455,,,,,,,,,,,
경동광성상가,37.580991,127.0388095,,,,,,,,,,,
경동시장,37.578784,127.039659,,,,,,,,,,,
답십리시장,37.573194,127.058066,,,,,,,,,,,
답십리현대시장,37.566782,127.058649,,,,,,,,,,,
동부시장,37.567576,127.052209,,,,,,,,,,,
동서시장,37.579726,127.041221,,,,,,,,,,,
서울약령시장,37.58060041,127.037587,,,,,,,,,,,
전농로터리시장,37.578144,127.057028,,,,,,,,,,,
우이시장,37.646037,127.020016,,,,,,,,,,,
장미원골목시장,37.644633,127.016016,,,,,,,,,,,
까치산시장,37.531531,126.8478603,,,,,,,,,,,
남부골목시장,37.532238,126.8607298,,,,,,,,,,,
남부화곡시장,37.533071,126.858952,,,,,,,,,,,
대원종합시장,37.544487,126.836475,,,,,,,,,,,
등마루시장,37.55666003,126.860265,,,,,,,,,,,
방신전통시장,37.571508,126.812647,,,,,,,,,,,
신월중앙시장,37.527969,126.841906,,,,,,,,,,,
화곡본동시장,37.542885,126.844129,,,,,,,,,,,
화곡중앙골목시장,37.534884,126.839506,,,,,,,,,,,
관악신사시장,37.486792,126.917073,,,,,,,,,,,
봉일시장,37.485925,126.9383804,,,,,,,,,,,
봉천제일종합시장,37.48124954,126.944416,,,,,,,,,,,
봉천중앙시장,37.484196,126.954327,,,,,,,,,,,
봉천현대시장,37.486431,126.946515,,,,,,,,,,,
신림종합시장,37.484646,126.917093,,,,,,,,,,,
신림중앙시장,37.483145,126.911421,,,,,,,,,,,
신림현대종합상가,37.474627,126.933805,,,,,,,,,,,
신신림시장,37.470661,126.932146,,,,,,,,,,,
신원시장,37.482066,126.927379,,,,,,,,,,,
우림시장,37.470466,126.921091,,,,,,,,,,,
인헌시장,37.474862,126.9647704,,,,,,,,,,,
펭귄시장,37.483145,126.911421,,,,,,,,,,,
광성시장,37.563586,127.0811202,,,,,,,,,,,
노룬산골목시장(인정시장),37.532183,127.086239,,,,,,,,,,,
노룬산시장(건물형),37.536485,127.064878,,,,,,,,,,,
능동로골목시장,37.535145,127.066656,,,,,,,,,,,
강남시장,37.518767,127.020692,,,,,,,,,,,
신사상가,37.532288,127.028402,,,,,,,,,,,
영동전통시장,37.509995,127.023823,,,,,,,,,,,
청담삼익시장,37.522445,127.0576204,,,,,,,,,,,
고분다리전통시장,37.54248956,127.131929,,,,,,,,,,,
길동복조리시장,37.537571,127.143762,,,,,,,,,,,
둔촌역전통시장,37.528059,127.134969,,,,,,,,,,,
명일전통시장,37.549532,127.144954,,,,,,,,,,,
성내전통시장,37.534168,127.127889,,,,,,,,,,,
암사종합시장,37.550546,127.128715,,,,,,,,,,,
강북북부시장,37.636236,127.030342,,,,,,,,,,,
동북시장,37.620422,127.019095,,,,,,,,,,,
수유북부시장,37.636758,127.016487,,,,,,,,,,,
수유시장,37.630729,127.022668,,,,,,,,,,,
수유재래시장,37.63153004,127.0223303,,,,,,,,,,,
수유전통시장(수유골목시장),37.630729,127.022668,,,,,,,,,,,
수유중앙시장,37.640337,127.021176,,,,,,,,,,,
수유프라자,37.631693,127.023467,,,,,,,,,,,
숭인시장,37.613144,127.029453,,,,,,,,,,,
팔달신시장,35.892288,128.566322,,,,,,,,,,,
산업용재관,35.904966,128.606396,,,,,,,,,,,
섬유제품관,35.906279,128.609661,,,,,,,,,,,
전기재료관,35.905061,128.607713,,,,,,,,,,,
전기조명관,35.905696,128.608275,,,,,,,,,,,
전자관,35.907203,128.607019,,,,,,,,,,,
전자상가,35.905457,128.604982,,,,,,,,,,,
칠성본시장,35.875515,128.60438,,,,,,,,,,,
칠성전자주방시장,35.880234,128.601551,,,,,,,,,,,
대평리시장,35.878011,128.558935,,,,,,,,,,,
새길시장,35.865039,128.571568,,,,,,,,,,,
서구시장,35.873938,128.5556896,,,,,,,,,,,
서부시장,35.87330956,128.572047,,,,,,,,,,,
신평리시장,35.868099,128.560686,,,,,,,,,,,
원고개시장,35.88028036,128.568298,,,,,,,,,,,
원대신시장,35.885535,128.574801,,,,,,,,,,,
이현시장,35.876951,128.550636,,,,,,,,,,,
중평시장,35.865371,128.553907,,,,,,,,,,,
동성시장,35.855659,128.616956,,,,,,,,,,,
수성시장,35.855655,128.617006,,,,,,,,,,,
신매시장,35.83727992,128.709722,,,,,,,,,,,
지산목련시장(지산종합시장),35.820797,128.631863,,,,,,,,,,,
청구시장,35.864854,128.644077,,,,,,,,,,,
태백시장,35.855188,128.616759,,,,,,,,,,,
황금시장,35.84839977,128.619956,,,,,,,,,,,
교동시장,35.873701,128.598366,,,,,,,,,,,
남문시장,35.861081,128.591983,,,,,,,,,,,
동산상가,35.868955,128.5817199,,,,,,,,,,,
명품프라자상가,35.869908,128.580904,,,,,,,,,,,
용산종합큰시장,35.858051,128.531172,,,,,,,,,,,
월배시장,35.814074,128.527398,,,,,,,,,,,
월성청구시장,35.827531,128.531104,,,,,,,,,,,
두류신시장,35.845275,128.546225,,,,,,,,,,,
논공중앙시장,35.728387,128.446591,,,,,,,,,,,
현풍백년도깨비시장,35.694761,128.442229,,,,,,,,,,,
화원시장,35.801292,128.499094,,,,,,,,,,,
공항시장,35.896393,128.638242,,,,,,,,,,,
동구시장,35.874055,128.639573,,,,,,,,,,,
동대구역전시장,35.874301,128.620568,,,,,,,,,,,
동서시장,35.888204,128.6333701,,,,,,,,,,,
목련시장,35.869982,128.704661,,,,,,,,,,,
반야월종합시장,35.872406,128.702448,,,,,,,,,,,
방촌시장,35.881302,128.664427,,,,,,,,,,,
불로전통시장,35.87461007,128.688973,,,,,,,,,,,
송라시장,35.874485,128.615311,,,,,,,,,,,
평화시장,35.88259978,128.619399,,,,,,,,,,,
대구능금시장,35.87714991,128.601968,,,,,,,,,,,
대구청과시장,35.87702959,128.603913,,,,,,,,,,,
동대구시장,35.881079,128.609091,,,,,,,,,,,
동대구신시장,35.882191,128.609791,,,,,,,,,,,
산격종합시장,35.898637,128.610352,,,,,,,,,,,
삼성시장,35.877819,128.6034802,,,,,,,,,,,
서변중앙시장,35.921003,128.596176,,,,,,,,,,,
중앙시장,35.921664,128.544908,,,,,,,,,,,
칠곡시장,35.942525,128.551221,,,,,,,,,,,
칠성시장,35.87631033,128.605429,,,,,,,,,,,
칠성진시장,35.875719,128.604065,,,,,,,,,,,
방천시장,35.862237,128.605933,,,,,,,,,,,
남부시장,35.841403,128.576929,,,,,,,,,,,
대명시장,35.858409,128.577165,,,,,,,,,,,
대명신시장,35.85802009,128.576886,,,,,,,,,,,
대명중앙시장,35.836807,128.567707,,,,,,,,,,,
명덕시장,35.844796,128.588269,,,,,,,,,,,
봉덕시장,35.845711,128.603691,,,,,,,,,,,
봉덕신시장,35.845139,128.603394,,,,,,,,,,,
성당시장,35.850169,128.5729695,,,,,,,,,,,
안지랑시장,35.836856,128.575154,,,,,,,,,,,
영선신시장,35.852305,128.592921,,,,,,,,,,,
달서송림시장,35.836861,128.547072,,,,,,,,,,,
달서시장,35.840195,128.544242,,,,,,,,,,,
대곡시장,35.807583,128.535459,,,,,,,,,,,
대구대동시장,35.811671,128.537786,,,,,,,,,,,
대구예전우시장,35.858536,128.562032,,,,,,,,,,,
도원시장,35.8075801,128.536719,,,,,,,,,,,
두류종합시장,35.845493,128.545142,,,,,,,,,,,
보성은하상가,35.823583,128.534298,,,,,,,,,,,
상원시장,35.809027,128.551285,,,,,,,,,,,
상인영남상가,35.816518,128.542577,,,,,,,,,,,
서남시장,35.854367,128.545173,,,,,,,,,,,
서남신시장,35.854013,128.545901,,,,,,,,,,,
서대구시장,35.860598,128.570687,,,,,,,,,,,
성서보성화성상가,35.855664,128.504121,,,,,,,,,,,
송경종합시장,35.827097,128.551634,,,,,,,,,,,
송현주공시장(월촌역시장),35.822741,128.548177,,,,,,,,,,,
신내당시장,35.854621,128.553854,,,,,,,,,,,
와룡시장,35.855816,128.499326,,,,,,,,,,,
성서용산시장,35.855138,128.521374,,,,,,,,,,,
만물의거리시장,35.101485,129.028551,,,,,,,,,,,
보수종합시장,35.104211,129.021808,,,,,,,,,,,
부산데파트,35.098305,129.036702,,,,,,,,,,,
부산자갈밭시장,35.096614,129.030584,,,,,,,,,,,
부평깡통시장,35.101559,129.026021,,,,,,,,,,,
새영주시장,35.112702,129.036302,,,,,,,,,,,
신동아수산물종합시장,35.096721,129.0286701,,,,,,,,,,,
신창상가,35.101179,129.030201,,,,,,,,,,,
신천지시장,35.097055,129.0278397,,,,,,,,,,,
아리랑거리,35.100457,129.028969,,,,,,,,,,,
영주시장,35.11189976,129.036985,,,,,,,,,,,
월드밸리,35.102804,129.026358,,,,,,,,,,,
자갈치시장,35.096614,129.030584,,,,,,,,,,,
창선상가,35.10194037,129.027741,,,,,,,,,,,
반송큰시장(반송2동시장),35.231117,129.1562096,,,,,,,,,,,
반송골목시장,35.224288,129.150333,,,,,,,,,,,
반송시장,35.226474,129.14805,,,,,,,,,,,
반여2동상가시장,35.196026,129.129048,,,,,,,,,,,
반여3동골목시장,35.199939,129.132053,,,,,,,,,,,
반여시장,35.197703,129.133427,,,,,,,,,,,
우동종합상가시장,35.17067972,129.138858,,,,,,,,,,,
재송시장,35.186586,129.123676,,,,,,,,,,,
재송한마음시장,35.186075,129.124606,,,,,,,,,,,
좌동재래시장,35.173069,129.174456,,,,,,,,,,,
해운대시장,35.161404,129.162315,,,,,,,,,,,
관문상가시장,35.836544,128.557281,,,,,,,,,,,
관문시장,35.835536,128.559064,,,,,,,,,,,
광덕시장,35.837193,128.582417,,,,,,,,,,,
광안종합시장,35.164422,129.118178,,,,,,,,,,,
남천해변시장,35.139156,129.109041,,,,,,,,,,,
동방시장,35.159124,129.121275,,,,,,,,,,,
망미삼성상가시장,35.168609,129.100826,,,,,,,,,,,
망미새상가시장,35.173616,129.100756,,,,,,,,,,,
망미종합시장,35.171802,129.103563,,,,,,,,,,,
망미중앙시장,35.172368,129.109333,,,,,,,,,,,
민락골목시장,35.15760964,129.123652,,,,,,,,,,,
민락씨랜드시장,35.156974,129.126396,,,,,,,,,,,
민락어패류시장,35.155696,129.124351,,,,,,,,,,,
민락회타운시장,35.15516031,129.118641,,,,,,,,,,,
삼익비치A상가시장,35.143753,129.115366,,,,,,,,,,,
삼익비치B상가시장,35.145793,129.114965,,,,,,,,,,,
세흥시장,35.149407,129.112316,,,,,,,,,,,
수영팔도시장,35.168782,129.116897,,,,,,,,,,,
현대종합상가시장,35.168408,129.120732,,,,,,,,,,,
거성시장,35.190006,129.0682199,,,,,,,,,,,
거제시장,35.181932,129.072793,,,,,,,,,,,
연동시장,35.188843,129.092523,,,,,,,,,,,
연미새시장,35.174126,129.0945796,,,,,,,,,,,
연일시장,35.185572,129.084877,,,,,,,,,,,
연천시장,35.189784,129.098089,,,,,,,,,,,
영남종합시장,35.180775,129.077018,,,,,,,,,,,
남항시장,35.088908,129.042263,,,,,,,,,,,
영도봉래시장,35.092721,129.043282,,,,,,,,,,,
청학시장,35.096604,129.060344,,,,,,,,,,,
남포동건어물도매시장,35.096838,129.034728,,,,,,,,,,,
국제시장,35.10154027,129.028311,,,,,,,,,,,
번개시장,35.875089,128.598131,,,,,,,,,,,
학장반도보라상가,35.137291,128.979172,,,,,,,,,,,
부산광역시건축자재판매협동조합,35.132873,128.965382,,,,,,,,,,,
가락타운상가시장,35.101078,128.957966,,,,,,,,,,,
감천2동시장,35.093879,129.008848,,,,,,,,,,,
감천시장,35.08826986,129.005523,,,,,,,,,,,
괴정골목시장,35.099333,128.993706,,,,,,,,,,,
다대씨-파크,35.055149,128.971973,,,,,,,,,,,
당리시장,35.105467,128.975352,,,,,,,,,,,
사하시장,35.098351,128.986461,,,,,,,,,,,
신평골목시장,35.091083,128.977127,,,,,,,,,,,
신평종합시장,35.091622,128.976709,,,,,,,,,,,
에덴골목시장,35.111148,128.962721,,,,,,,,,,,
에덴시장,35.111484,128.962971,,,,,,,,,,,
장림골목시장,35.080469,128.967677,,,,,,,,,,,
장림시장,35.080932,128.967739,,,,,,,,,,,
하단시장,35.106278,128.969494,,,,,,,,,,,
하단오일상설시장,35.10372011,128.970803,,,,,,,,,,,
대신시장,35.110329,129.019702,,,,,,,,,,,
동대신1동골목시장,35.110308,129.019191,,,,,,,,,,,
서대신1동골목시장,35.108658,129.014433,,,,,,,,,,,
서대신동골목시장,35.110421,129.0173205,,,,,,,,,,,
송남시장,35.07851,129.016831,,,,,,,,,,,
아미시장,35.099652,129.0174795,,,,,,,,,,,
충무동골목시장,35.094282,129.023652,,,,,,,,,,,
충무동새벽시장,35.093294,129.024739,,,,,,,,,,,
충무동해안시장,35.095883,129.025996,,,,,,,,,,,
광안시장,35.160118,129.112467,,,,,,,,,,,
광안어패류시장,35.155591,129.124534,,,,,,,,,,,
서면시장,35.155658,129.058141,,,,,,,,,,,
서면종합시장,35.161915,129.058985,,,,,,,,,,,
서면중앙시장,35.160858,129.063289,,,,,,,,,,,
성곡종합시장,35.174762,129.048078,,,,,,,,,,,
양정시장,35.172765,129.069762,,,,,,,,,,,
양정전통시장,35.173594,129.069435,,,,,,,,,,,
연지시장,35.170905,129.0513996,,,,,,,,,,,
전포놀이터시장,35.15899025,129.067009,,,,,,,,,,,
초읍시장,35.177317,129.052891,,,,,,,,,,,
구포축산물도매시장,35.196195,128.9892003,,,,,,,,,,,
덕천시장,35.211216,129.013403,,,,,,,,,,,
만덕2동제일상가시장,35.202239,129.036129,,,,,,,,,,,
만덕시장,35.214497,129.035371,,,,,,,,,,,
정이있는구포시장,35.208355,129.003854,,,,,,,,,,,
감전시장,35.156141,128.984607,,,,,,,,,,,
감전제일상가시장,35.156325,128.984548,,,,,,,,,,,
구덕대림상가,35.13532021,128.992241,,,,,,,,,,,
르네시떼시장,35.164336,128.977716,,,,,,,,,,,
모라전통시장,35.187631,128.987437,,,,,,,,,,,
복이있는덕포시장,35.171281,128.982255,,,,,,,,,,,
부산산업용재유통상가,35.153279,128.9810797,,,,,,,,,,,
부산산업용품상협동조합,35.159755,128.980434,,,,,,,,,,,
부산새벽시장,35.154143,128.982432,,,,,,,,,,,
사상시장,35.166657,128.985508,,,,,,,,,,,
영해종합시장,35.140709,128.987964,,,,,,,,,,,
우신종합상가,35.183113,128.991282,,,,,,,,,,,
주례럭키종합상가,35.148752,129.00292,,,,,,,,,,,
주례현대무지개상가,35.144964,129.004986,,,,,,,,,,,
초량전통시장,35.118039,129.039667,,,,,,,,,,,
범일골목시장,35.141825,129.053019,,,,,,,,,,,
국민시장,35.198401,129.058233,,,,,,,,,,,
금성상가시장,35.208176,129.071943,,,,,,,,,,,
동래시장,35.203809,129.085939,,,,,,,,,,,
명장시장,35.204013,129.107484,,,,,,,,,,,
사직시장,35.200056,129.062319,,,,,,,,,,,
서원시장,35.200388,129.099019,,,,,,,,,,,
수안인정시장,35.201496,129.0865801,,,,,,,,,,,
안락상가시장,35.195498,129.103316,,,,,,,,,,,
온천인정시장,35.223114,129.083149,,,,,,,,,,,
충렬상가시장,35.198096,129.109954,,,,,,,,,,,
가야벽산상가,35.146613,129.026989,,,,,,,,,,,
개금골목시장,35.151833,129.024794,,,,,,,,,,,
개금큰시장,35.148534,129.017886,,,,,,,,,,,
골드테마거리,35.141939,129.059775,,,,,,,,,,,
국제상가,35.168441,129.028207,,,,,,,,,,,
당감골목시장,35.163283,129.0408703,,,,,,,,,,,
당감새시장,35.165061,129.0421399,,,,,,,,,,,
당감시장,35.163911,129.041836,,,,,,,,,,,
동평새시장,35.166667,129.040887,,,,,,,,,,,
부산전자종합시장,35.163752,129.062435,,,,,,,,,,,
부산평화시장,35.141697,129.060675,,,,,,,,,,,
부전기장골목시장,35.16220022,129.061239,,,,,,,,,,,
부전농수산물새벽시장,35.162253,129.058302,,,,,,,,,,,
부전상가,35.160346,129.059551,,,,,,,,,,,
부전시장,35.163234,129.060906,,,,,,,,,,,
부전인삼시장,35.163234,129.060906,,,,,,,,,,,
태능엔터피아,37.599223,127.077505,,,,,,,,,,,
명지시장,35.112541,128.931598,,,,,,,,,,,
구서오시게시장,35.247358,129.089774,,,,,,,,,,,
금사제일상가시장,35.220451,129.112571,,,,,,,,,,,
부곡상가시장,35.225485,129.091517,,,,,,,,,,,
서동시장,35.216412,129.102359,,,,,,,,,,,
서동전통골목시장,35.215284,129.102246,,,,,,,,,,,
서동향토시장,35.215937,129.103355,,,,,,,,,,,
장성시장,35.237442,129.085557,,,,,,,,,,,
장전상가시장,35.23084994,129.086107,,,,,,,,,,,
기장시장,35.24406017,129.215363,,,,,,,,,,,
감만시장,35.116344,129.082161,,,,,,,,,,,
남광시장,35.123923,129.088718,,,,,,,,,,,
대연시장,35.13567985,129.088421,,,,,,,,,,,
동성하이타운시장,35.133571,129.087532,,,,,,,,,,,
못골골목시장,35.135861,129.089637,,,,,,,,,,,
새감만종합시장,35.116334,129.081711,,,,,,,,,,,
용호1동골목시장,35.12436007,129.110204,,,,,,,,,,,
용호골목시장,35.116407,129.1114604,,,,,,,,,,,
용호삼성시장,35.123899,129.110538,,,,,,,,,,,
용호시장,35.114912,129.112773,,,,,,,,,,,
우암골목시장,35.126166,129.070923,,,,,,,,,,,
부산자유시장,35.140974,129.0610402,,,,,,,,,,,
부산남문시장,35.135925,129.058687,,,,,,,,,,,
부산진시장,35.136423,129.058836,,,,,,,,,,,
성북시장,35.138733,129.048753,,,,,,,,,,,
수정시장,35.128258,129.046392,,,,,,,,,,,
수정전통시장,35.13011972,129.0463697,,,,,,,,,,,
초량상가시장,35.118907,129.039981,,,,,,,,,,,
광희패션몰,37.568673,127.011916,,,,,,,,,,,
남대문시장,37.559186,126.977654,,,,,,,,,,,
남평화시장,37.569171,127.010836,,,,,,,,,,,
대림상가,37.566931,127.000409,,,,,,,,,,,
동평화시장,37.569357,127.013791,,,,,,,,,,,
동화상가,37.568605,127.006912,,,,,,,,,,,
방산종합시장,37.568724,127.000806,,,,,,,,,,,
에리어식스(벨포스트),37.568142,127.011974,,,,,,,,,,,
삼익패션타운,37.560435,126.978957,,,,,,,,,,,
서울중앙시장,37.567383,127.019763,,,,,,,,,,,
숭례문수입상가,37.559372,126.976203,,,,,,,,,,,
신중부시장,37.565534,126.999406,,,,,,,,,,,
신중앙시장,37.567383,127.019763,,,,,,,,,,,
신평화패션타운,37.569454,127.0110696,,,,,,,,,,,
약수시장,37.554034,127.010765,,,,,,,,,,,
자유상가,37.560959,126.979767,,,,,,,,,,,
제일평화시장,37.568514,127.011402,,,,,,,,,,,
청평화시장,37.569467,127.014936,,,,,,,,,,,
통일상가,37.568908,127.006316,,,,,,,,,,,
평화시장,37.569426,127.008048,,,,,,,,,,,
황학시장,37.567383,127.019763,,,,,,,,,,,
동성타워프라자,37.608028,127.097205,,,,,,,,,,,
동원전통종합시장,37.589824,127.092107,,,,,,,,,,,
면목골목시장,37.577485,127.084436,,,,,,,,,,,
사가정시장,37.581081,127.089379,,,,,,,,,,,
신아타운,37.606453,127.094707,,,,,,,,,,,
우림골목시장,37.596772,127.098272,,,,,,,,,,,
중랑교종합상가,37.592948,127.077115,,,,,,,,,,,
중랑동부시장(동부골목시장),37.592442,127.076325,,,,,,,,,,,
석수시장,37.4128602,126.907998,,,,,,,,,,,
안양관양시장,37.405225,126.95931,,,,,,,,,,,
안양남부시장,37.395935,126.924953,,,,,,,,,,,
안양중앙인정시장,37.396485,126.919569,,,,,,,,,,,
안양호계종합시장,37.372536,126.9592998,,,,,,,,,,,
중앙시장,37.397568,126.919668,,,,,,,,,,,
양수리전통시장(양평양수리시장),37.545073,127.319795,,,,,,,,,,,
양평물맑은시장,37.490932,127.492562,,,,,,,,,,,
용문천년시장,37.483963,127.594756,,,,,,,,,,,
전곡재래시장,38.027062,127.068174,,,,,,,,,,,
오색시장,37.151324,127.070941,,,,,,,,,,,
용인중앙시장,37.236714,127.207858,,,,,,,,,,,
죽전로데오상점가전통시장,37.328767,127.108059,,,,,,,,,,,
부곡도깨비시장,37.319466,126.950706,,,,,,,,,,,
의정부시장,37.739451,127.051183,,,,,,,,,,,
의정부제일시장,37.740127,127.050068,,,,,,,,,,,
의정부청과야채시장,37.73855004,127.052708,,,,,,,,,,,
관고전통시장,37.28081972,127.440361,,,,,,,,,,,
사기막골도자기시장,37.294823,127.411979,,,,,,,,,,,
장호원전통시장,37.118088,127.631251,,,,,,,,,,,
광탄시장,37.781461,126.848476,,,,,,,,,,,
금촌명동로시장,37.763307,126.773343,,,,,,,,,,,
금촌문화로시장,37.762248,126.774878,,,,,,,,,,,
금촌전통시장,37.762615,126.773877,,,,,,,,,,,
문산자유시장,37.856727,126.783942,,,,,,,,,,,
봉일천시장,37.743531,126.807848,,,,,,,,,,,
적성전통시장,37.954609,126.918669,,,,,,,,,,,
남문패션1번가시장,37.275626,127.018108,,,,,,,,,,,
매산시장,37.264571,127.003354,,,,,,,,,,,
못골종합시장,37.276028,127.020773,,,,,,,,,,,
미나리광시장,37.277277,127.019639,,,,,,,,,,,
북수원시장,37.307027,126.992167,,,,,,,,,,,
시민상가시장,37.276684,127.017985,,,,,,,,,,,
역전시장,37.266302,127.002339,,,,,,,,,,,
연무시장,37.29396045,127.025977,,,,,,,,,,,
영동시장,37.276816,127.0186603,,,,,,,,,,,
장안문거북시장,37.293149,127.013966,,,,,,,,,,,
정자시장,37.29069027,127.000881,,,,,,,,,,,
조원시장,37.300784,127.015339,,,,,,,,,,,
지동시장,37.277883,127.019628,,,,,,,,,,,
팔달문시장,37.276856,127.017886,,,,,,,,,,,
화서시장,37.278578,127.0020898,,,,,,,,,,,
시흥삼미시장,37.440407,126.7838201,,,,,,,,,,,
정왕시장,37.345806,126.748569,,,,,,,,,,,
도일시장,37.339515,126.784076,,,,,,,,,,,
스타프라자전통시장,37.320816,126.844722,,,,,,,,,,,
신안코아,37.295016,126.864574,,,,,,,,,,,
신안프라자전통시장,37.296475,126.865821,,,,,,,,,,,
안산시시민시장,37.325372,126.805088,,,,,,,,,,,
월드프라자,37.300555,126.866449,,,,,,,,,,,
안성맞춤시장,37.006631,127.270353,,,,,,,,,,,
일죽시장,37.093369,127.478422,,,,,,,,,,,
죽산시장,37.075988,127.423389,,,,,,,,,,,
중앙시장,37.006562,127.268796,,,,,,,,,,,
박달시장,37.404646,126.909619,,,,,,,,,,,
금호행복시장(금호시장),37.376661,127.116239,,,,,,,,,,,
단대전통시장,37.44434033,127.158328,,,,,,,,,,,
돌고래시장,37.371531,127.122168,,,,,,,,,,,
동신종합시장,37.370623,127.122966,,,,,,,,,,,
모란종합시장,37.43033963,127.128887,,,,,,,,,,,
미래그린시장,37.373416,127.138036,,,,,,,,,,,
미래타운제2종합시장,37.372255,127.138871,,,,,,,,,,,
분당우성시장,37.378182,127.132382,,,,,,,,,,,
분당종합시장,37.36718028,127.126749,,,,,,,,,,,
상대원시장,37.435979,127.158772,,,,,,,,,,,
성남남한산성시장(은행골목시장),37.456955,127.164434,,,,,,,,,,,
야탑에이스코아시장,37.409503,127.125979,,,,,,,,,,,
은행시장,37.457586,127.164485,,,,,,,,,,,
코끼리시장,37.373112,127.120422,,,,,,,,,,,
코코프라자시장,37.385857,127.124037,,,,,,,,,,,
하대원공설시장,37.427466,127.142237,,,,,,,,,,,
현대시장,37.441701,127.131979,,,,,,,,,,,
현대시장(분당),37.379706,127.13017,,,,,,,,,,,
현대프라자시장,37.369986,127.123663,,,,,,,,,,,
모란가축시장,37.43033963,127.128887,,,,,,,,,,,
미금현대벤처빌시장,37.349284,127.111774,,,,,,,,,,,
범한프라자시장,37.371629,127.139444,,,,,,,,,,,
청구문화시장,37.376661,127.116239,,,,,,,,,,,
구매탄시장,37.272603,127.041922,,,,,,,,,,,
구천동공구상가,37.272122,127.017359,,,,,,,,,,,
권선종합시장,37.256099,127.0245796,,,,,,,,,,,
남문로데오시장,37.274637,127.015525,,,,,,,,,,,
서정리시장,37.057844,127.055923,,,,,,,,,,,
구리전통시장,37.599543,127.139904,,,,,,,,,,,
군포역전시장,37.354074,126.946888,,,,,,,,,,,
산본시장,37.370164,126.93853,,,,,,,,,,,
양곡시장,37.654464,126.623808,,,,,,,,,,,
양곡오라니장터시장,37.655373,126.623525,,,,,,,,,,,
통진시장,37.691295,126.599701,,,,,,,,,,,
남양주장현 전통시장,37.717616,127.180891,,,,,,,,,,,
동두천제일시장,37.905174,127.052223,,,,,,,,,,,
동두천큰시장,37.900491,127.052074,,,,,,,,,,,
세아프라자상가,37.900719,127.050596,,,,,,,,,,,
중앙시장,37.906902,127.0537404,,,,,,,,,,,
강남시장,37.507222,126.781306,,,,,,,,,,,
고리울동굴시장,37.525844,126.8226996,,,,,,,,,,,
부천상동시장,37.492357,126.764271,,,,,,,,,,,
부천자유시장,37.484111,126.779942,,,,,,,,,,,
부천제일시장,37.527927,126.808958,,,,,,,,,,,
중동사랑시장(부천중동시장),37.49490038,126.764334,,,,,,,,,,,
부천한신시장,37.47482997,126.799034,,,,,,,,,,,
소사종합시장,37.479115,126.794234,,,,,,,,,,,
